Review ID,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4
873,0.7313537,0.06667694,0.067046896,0.06824578,0.0666767
874,0.1000303,0.5998793,0.10003111,0.1000291,0.100030184
875,0.1000303,0.59987926,0.10003111,0.1000291,0.10003019
876,0.1000283,0.10002755,0.59988874,0.10002719,0.10002818
877,0.1000283,0.10002754,0.59988874,0.10002718,0.100028194
878,0.10003082,0.10003,0.10003164,0.5998769,0.10003069
879,0.1000303,0.5998793,0.10003109,0.10002912,0.10003018
880,0.10003081,0.10003,0.10003163,0.5998768,0.10003069
881,0.100030296,0.5998793,0.10003109,0.10002911,0.100030184
882,0.10003081,0.10002999,0.10003164,0.5998768,0.100030705
883,0.5998842,0.100028485,0.10003004,0.10002812,0.10002916
884,0.10003081,0.10003,0.10003162,0.5998769,0.10003069
885,0.1000294,0.10002863,0.10003018,0.10002825,0.59988356
886,0.59988415,0.1000285,0.10003005,0.10002812,0.10002915
887,0.10002941,0.10002864,0.1000302,0.100028254,0.5998835
888,0.10002829,0.100027554,0.59988874,0.10002718,0.10002819
889,0.1000283,0.10002754,0.59988874,0.10002719,0.10002819
890,0.5998842,0.100028485,0.10003003,0.10002812,0.10002914
891,0.10003082,0.10003,0.10003162,0.5998769,0.1000307
892,0.10002941,0.100028634,0.10003019,0.10002827,0.5998835
893,0.5998842,0.100028485,0.10003003,0.100028105,0.10002914
894,0.100030296,0.5998793,0.1000311,0.10002911,0.10003018
895,0.59988415,0.10002849,0.100030035,0.10002813,0.10002914
896,0.100030296,0.5998793,0.10003109,0.10002911,0.100030184
897,0.100030296,0.5998793,0.10003109,0.10002911,0.100030184
898,0.5998811,0.10003111,0.10003022,0.10002829,0.10002931
899,0.066683404,0.06668297,0.73326755,0.06668276,0.06668334
900,0.10002942,0.100028634,0.10003018,0.100028254,0.5998835
901,0.1000283,0.100027554,0.59988874,0.10002719,0.100028194
902,0.5998842,0.100028485,0.10003006,0.10002812,0.10002915
903,0.1000294,0.100028634,0.10003019,0.10002826,0.59988356
904,0.5998842,0.10002848,0.10003003,0.10002812,0.100029156
905,0.100028306,0.10002755,0.59988874,0.1000272,0.100028194
906,0.10002941,0.10002863,0.1000302,0.10002827,0.5998835
907,0.1000283,0.100027554,0.59988874,0.10002718,0.100028194
908,0.1000283,0.10002756,0.59988874,0.100027196,0.10002818
909,0.10003029,0.5998793,0.10003109,0.10002909,0.100030154
910,0.10003031,0.59987926,0.10003111,0.10002912,0.100030184
911,0.100030825,0.10003,0.100031644,0.5998768,0.10003069
912,0.10003031,0.5998793,0.10003109,0.100029096,0.10003018
913,0.10002942,0.100028634,0.10003019,0.100028254,0.59988356
914,0.59988415,0.10002849,0.10003005,0.10002813,0.100029156
915,0.100030825,0.100030005,0.100031644,0.5998768,0.100030705
916,0.100030825,0.100030005,0.100031644,0.5998768,0.1000307
917,0.10002941,0.10002864,0.10003017,0.10002825,0.5998835
918,0.10003084,0.10003001,0.100031644,0.5998768,0.10003069
919,0.100029394,0.10002862,0.100030184,0.10002825,0.5998835
920,0.10003031,0.59987926,0.1000311,0.10002911,0.10003019
921,0.1000308,0.10002998,0.10003162,0.5998769,0.10003069
922,0.7313693,0.06667693,0.067046806,0.06823027,0.06667669
923,0.100029424,0.10002865,0.10003021,0.10002826,0.5998835
924,0.100030296,0.5998793,0.1000311,0.1000291,0.10003017
925,0.100030825,0.100030005,0.10003163,0.5998769,0.10003068
926,0.10003082,0.10003,0.100031644,0.5998769,0.10003069
927,0.10003081,0.10002999,0.10003163,0.5998768,0.1000307
928,0.10002942,0.10002863,0.10003019,0.10002826,0.59988356
929,0.10003029,0.5998793,0.10003109,0.1000291,0.10003019
930,0.10002941,0.10002863,0.100030206,0.100028254,0.59988356
931,0.10003081,0.10003,0.10003164,0.5998769,0.1000307
932,0.59988415,0.10002849,0.10003005,0.10002813,0.10002916
933,0.10003027,0.5998793,0.100031085,0.10002911,0.100030154
934,0.1000303,0.5998793,0.10003111,0.10002911,0.10003017
935,0.10002829,0.10002755,0.5998888,0.10002719,0.10002819
936,0.1000303,0.59987926,0.1000311,0.1000291,0.10003018
937,0.5998842,0.10002849,0.10003004,0.100028135,0.10002917
938,0.1000294,0.10002863,0.100030184,0.100028254,0.59988356
939,0.10003084,0.100030005,0.10003164,0.5998768,0.100030705
940,0.5998842,0.100028485,0.10003005,0.10002811,0.100029156
941,0.5998842,0.100028485,0.10003005,0.10002812,0.100029156
942,0.10003081,0.100030005,0.10003162,0.5998769,0.10003069
943,0.100028306,0.10002756,0.59988874,0.1000272,0.1000282
944,0.10003083,0.100030005,0.10003165,0.5998768,0.10003071
945,0.5998842,0.10002849,0.100030035,0.10002812,0.100029156
946,0.100030296,0.59987926,0.10003111,0.100029126,0.100030184
947,0.5998842,0.100028485,0.100030035,0.10002811,0.10002916
948,0.100030296,0.5998793,0.1000311,0.10002911,0.100030184
949,0.1000294,0.10002861,0.100030184,0.10002825,0.5998835
950,0.59988415,0.100028485,0.10003004,0.10002812,0.10002915
951,0.10002942,0.100028634,0.10003019,0.10002827,0.5998835
952,0.10002829,0.10002754,0.5998888,0.10002718,0.10002818
953,0.1000308,0.10002999,0.10003162,0.5998769,0.10003068
954,0.5998842,0.10002848,0.10003004,0.10002811,0.100029156
955,0.10002941,0.100028634,0.10003019,0.100028254,0.5998835
956,0.10003083,0.10002998,0.100031644,0.5998768,0.1000307
957,0.1000303,0.5998793,0.1000311,0.10002911,0.10003019
958,0.5998842,0.100028485,0.10003005,0.10002812,0.10002915
959,0.10002829,0.10002754,0.5998888,0.10002719,0.10002818
960,0.06745776,0.066676885,0.066948794,0.7322398,0.06667677
961,0.1000303,0.59987926,0.100031115,0.10002911,0.10003019
962,0.1000283,0.100027554,0.59988874,0.10002719,0.100028194
963,0.10003081,0.10002999,0.10003164,0.5998769,0.1000307
964,0.10003081,0.10003,0.10003164,0.5998768,0.10003069
965,0.10002941,0.10002861,0.100030184,0.100028254,0.59988356
966,0.10002941,0.100028634,0.100030184,0.100028254,0.5998835
967,0.59988415,0.10002849,0.10003004,0.10002813,0.10002916
968,0.100030296,0.5998793,0.10003109,0.1000291,0.10003016
969,0.10003082,0.10002999,0.10003164,0.5998769,0.100030705
970,0.10002941,0.10002862,0.100030184,0.100028254,0.59988356
971,0.1000294,0.10002862,0.1000302,0.10002825,0.5998835
972,0.5998842,0.1000285,0.10003006,0.10002813,0.10002915
973,0.5998842,0.10002848,0.100030035,0.100028105,0.100029126
974,0.100030296,0.5998793,0.10003111,0.1000291,0.100030184
975,0.1000303,0.5998793,0.10003109,0.10002911,0.100030184
976,0.5998842,0.1000285,0.100030035,0.10002811,0.100029156
977,0.100028306,0.10002756,0.59988874,0.1000272,0.1000282
978,0.100029424,0.10002864,0.1000302,0.10002826,0.5998835
979,0.100030825,0.10003001,0.100031644,0.5998768,0.1000307
980,0.10003081,0.10003001,0.10003164,0.5998768,0.1000307
981,0.10002832,0.10002756,0.59988874,0.100027196,0.100028194
982,0.10003082,0.10002999,0.10003164,0.5998768,0.10003069
983,0.10002941,0.10002863,0.100030184,0.10002826,0.5998835
984,0.1000308,0.10002998,0.10003162,0.5998769,0.1000307
985,0.10003082,0.100030005,0.10003162,0.5998769,0.1000307
986,0.10002941,0.10002863,0.1000302,0.100028254,0.59988356
987,0.59988415,0.1000285,0.10003005,0.10002813,0.100029156
988,0.10003031,0.59987926,0.1000311,0.10002912,0.10003019
989,0.10003082,0.10003,0.10003163,0.5998769,0.100030705
